id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam08,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam08,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam08,nan,nan,0.0,0.073156608
VELA01_a0.390_cam08,24.920223370864612,0.3813384481448018,0.142815823644,0.07323888392
VELA01_a0.400_cam08,25.00868416548893,0.3983853195643628,0.102832867312,0.07345204808
VELA01_a0.410_cam08,24.471738346930252,0.26106017492568045,0.5420900184,0.07227866912000001
VELA01_a0.420_cam08,24.269510683196437,0.20909183140665535,0.28003464997199995,0.07273627272
VELA01_a0.430_cam08,24.690164294536416,0.28995788480946505,0.5425231597,0.07331394050000001
VELA01_a0.440_cam08,24.799771009923617,0.34377950745985825,0.166794466176,0.07251933312
VELA01_a0.450_cam08,24.03175504684793,0.16622492532687616,0.484079820048,0.07334542728
VELA01_a0.460_cam08,24.796102063076592,0.3295571802980382,0.469506883089,0.07279176482
VELA01_a0.470_cam08,24.63922703596953,0.2823734785717126,0.21711022296000002,0.07237007432
VELA01_a0.480_cam08,24.52939246575078,0.26360047421906385,0.645302475756,0.07210083528
VELA01_a0.490_cam08,24.70864427065223,0.3087966396955518,0.524506406567,0.07335753938
VELA01_a0.500_cam08,24.55846160657694,0.29801770133830163,0.876101588975,0.07331394050000001
