id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam02,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam02,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam02,nan,nan,0.0,0.073156608
VELA01_a0.390_cam02,nan,nan,0.0,0.07323888392
VELA01_a0.400_cam02,24.808925055377262,0.34728766724541715,0.11385067452400001,0.07345204808
VELA01_a0.410_cam02,24.53764370479197,0.2725376581002428,0.4083744805280001,0.07227866912000001
VELA01_a0.420_cam02,24.63401798906306,0.2865738107604088,0.7419099817439999,0.07273627272
VELA01_a0.430_cam02,24.875865584658712,0.36443493810960004,0.7184766169000001,0.07331394050000001
VELA01_a0.440_cam02,24.995882303493104,0.3792566625273607,0.224809932672,0.07251933312
VELA01_a0.450_cam02,24.565771331926072,0.2677751884540102,0.894814212816,0.07334542728
VELA01_a0.460_cam02,24.873536087311596,0.3858083083620071,0.21837529446,0.07279176482
VELA01_a0.470_cam02,24.4371284192677,0.24447064898875698,0.734556254348,0.07237007432
VELA01_a0.480_cam02,24.58008674392121,0.29038517008337955,0.645302475756,0.07210083528
VELA01_a0.490_cam02,24.674564486038314,0.31462401088110215,0.77025416349,0.07335753938
VELA01_a0.500_cam02,24.449936267516748,0.25046823358850967,1.184020139075,0.07331394050000001
