id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam00,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam00,25.02402603527247,0.3952640978130821,0.10981113003,0.07320742002
VELA01_a0.380_cam00,nan,nan,0.0,0.073156608
VELA01_a0.390_cam00,nan,nan,0.0,0.07323888392
VELA01_a0.400_cam00,24.908935182095707,0.36956571442921604,0.161594505776,0.07345204808
VELA01_a0.410_cam00,24.420025316691365,0.23599623646037218,0.3397097448640001,0.07227866912000001
VELA01_a0.420_cam00,24.585451039510417,0.2808340755837193,0.76373086356,0.07273627272
VELA01_a0.430_cam00,24.777261097498947,0.32900314656349583,0.9897381967500001,0.07331394050000001
VELA01_a0.440_cam00,24.844435791470694,0.3476795308523486,0.213932032704,0.07251933312
VELA01_a0.450_cam00,24.586782834561014,0.27456958272639287,1.019501439192,0.07334542728
VELA01_a0.460_cam00,24.941362157903534,0.3726823388893667,0.502263177258,0.07279176482
VELA01_a0.470_cam00,24.660869785426986,0.2949326588527771,0.861203884408,0.07237007432
VELA01_a0.480_cam00,24.50494261634915,0.2550008122730742,0.6164621416439999,0.07210083528
VELA01_a0.490_cam00,24.59211970098246,0.2885406206342908,0.858283210746,0.07335753938
VELA01_a0.500_cam00,24.53184981525883,0.27427632088464055,0.9970695908,0.07331394050000001
