id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam05,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam05,24.98618368315816,0.3810228605338021,0.084188533023,0.07320742002
VELA01_a0.380_cam05,nan,nan,0.0,0.073156608
VELA01_a0.390_cam05,25.051164707678634,0.44560285711616726,0.080562772312,0.07323888392
VELA01_a0.400_cam05,25.032131136054307,0.4078920812129853,0.09548766250400001,0.07345204808
VELA01_a0.410_cam05,24.360514277523365,0.23670709967655437,0.23129174118400003,0.07227866912000001
VELA01_a0.420_cam05,24.656109452458054,0.2926699660055465,0.676447336296,0.07273627272
VELA01_a0.430_cam05,24.748554559200606,0.3288168031961888,0.7991219514500001,0.07331394050000001
VELA01_a0.440_cam05,nan,nan,0.0,0.07251933312
VELA01_a0.450_cam05,24.40437517413718,0.2432558342690171,0.792130614624,0.07334542728
VELA01_a0.460_cam05,nan,nan,0.0,0.07279176482
VELA01_a0.470_cam05,24.438378118287762,0.2452990143757142,0.474023986796,0.07237007432
VELA01_a0.480_cam05,24.53458450513569,0.2779948978769333,0.465050387556,0.07210083528
VELA01_a0.490_cam05,24.545538121295344,0.2684054443849059,0.883958349529,0.07335753938
VELA01_a0.500_cam05,24.446200420287727,0.2525697028498342,0.656159767475,0.07331394050000001
