id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam04,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam04,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam04,nan,nan,0.0,0.073156608
VELA01_a0.390_cam04,24.879547940212234,0.3645800673233881,0.205068874976,0.07323888392
VELA01_a0.400_cam04,25.005219094904557,0.4009862815267214,0.121195879332,0.07345204808
VELA01_a0.410_cam04,24.60369324903282,0.28265339750847746,0.09757620331200001,0.07227866912000001
VELA01_a0.420_cam04,24.46123278919717,0.24516515024663085,0.574616554488,0.07273627272
VELA01_a0.430_cam04,24.71111912238228,0.3249719349867046,0.75513358715,0.07331394050000001
VELA01_a0.440_cam04,25.018252551653212,0.37917371908662056,0.43511599872,0.07251933312
VELA01_a0.450_cam04,24.463048969682294,0.2363368051099108,0.744456086892,0.07334542728
VELA01_a0.460_cam04,25.03116291519322,0.4157886462204417,0.105548058989,0.07279176482
VELA01_a0.470_cam04,24.393706557960396,0.2373831360368234,0.553631068548,0.07237007432
VELA01_a0.480_cam04,24.42615360033777,0.25084993538522554,0.5407562645999999,0.07210083528
VELA01_a0.490_cam04,24.546857279271098,0.2723340897428525,0.671221485327,0.07335753938
VELA01_a0.500_cam04,24.499163676696483,0.26876377980695265,0.7331394050000001,0.07331394050000001
