id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam15,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam15,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam15,25.029160750317708,0.41788461970233476,0.0841300992,0.073156608
VELA01_a0.390_cam15,nan,nan,0.0,0.07323888392
VELA01_a0.400_cam15,24.898270423916824,0.3799087312541655,0.11385067452400001,0.07345204808
VELA01_a0.410_cam15,24.631731426455392,0.2878545366441219,0.502336750384,0.07227866912000001
VELA01_a0.420_cam15,24.6893952075965,0.30801551180895065,0.669173709024,0.07273627272
VELA01_a0.430_cam15,24.70407708599769,0.30384428408815617,0.8137847395500001,0.07331394050000001
VELA01_a0.440_cam15,24.90851974228945,0.39966484262884633,0.1812983328,0.07251933312
VELA01_a0.450_cam15,24.469975229573496,0.252162351080251,0.858141499176,0.07334542728
VELA01_a0.460_cam15,24.81095513753524,0.3326843996786106,0.236573235665,0.07279176482
VELA01_a0.470_cam15,24.37000319682046,0.23574530638523006,0.6440936614480001,0.07237007432
VELA01_a0.480_cam15,24.467763921950517,0.2629213931552073,0.565991556948,0.07210083528
VELA01_a0.490_cam15,24.29095122277741,0.22293619339898998,0.792261425304,0.07335753938
VELA01_a0.500_cam15,24.797895444691136,0.3270455545494515,1.026395167,0.07331394050000001
