id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam11,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam11,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam11,nan,nan,0.0,0.073156608
VELA01_a0.390_cam11,nan,nan,0.0,0.07323888392
VELA01_a0.400_cam11,25.075713683574165,0.4368738417192951,0.084469855292,0.07345204808
VELA01_a0.410_cam11,24.70796581814089,0.30640106929874344,0.29995647684800003,0.07227866912000001
VELA01_a0.420_cam11,24.592681618161937,0.2821167179360647,0.6546264544799999,0.07273627272
VELA01_a0.430_cam11,24.79517683228729,0.33157317169990536,0.876101588975,0.07331394050000001
VELA01_a0.440_cam11,25.00345446962809,0.37816148204597105,0.130534799616,0.07251933312
VELA01_a0.450_cam11,24.38646034461575,0.22690051939542472,0.729787001436,0.07334542728
VELA01_a0.460_cam11,24.963590310017665,0.38263134563692397,0.334842118172,0.07279176482
VELA01_a0.470_cam11,24.33064808011911,0.2250084462726273,0.510209023956,0.07237007432
VELA01_a0.480_cam11,24.482835519057204,0.2595023119174085,0.194672255256,0.07210083528
VELA01_a0.490_cam11,24.524542013982707,0.25777257231746503,0.462152498094,0.07335753938
VELA01_a0.500_cam11,24.535259924711962,0.280383254577627,0.656159767475,0.07331394050000001
