id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam17,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam17,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam17,nan,nan,0.0,0.073156608
VELA01_a0.390_cam17,nan,nan,0.0,0.07323888392
VELA01_a0.400_cam17,24.92428498890657,0.36846753910716507,0.117523276928,0.07345204808
VELA01_a0.410_cam17,24.699973449924233,0.2840372037600691,0.47342528273600004,0.07227866912000001
VELA01_a0.420_cam17,24.737294298059577,0.31298060608307976,0.6873577772039999,0.07273627272
VELA01_a0.430_cam17,24.823438315279056,0.340870831106086,0.5718487359000001,0.07331394050000001
VELA01_a0.440_cam17,24.9318227863221,0.370076979005678,0.097901099712,0.07251933312
VELA01_a0.450_cam17,24.468701699173412,0.25045330986658365,0.960825097368,0.07334542728
VELA01_a0.460_cam17,24.64414737681978,0.2840666105894602,0.156502294363,0.07279176482
VELA01_a0.470_cam17,24.268592221130806,0.21459033853716689,0.455931468216,0.07237007432
VELA01_a0.480_cam17,24.557805966019856,0.2725318274015099,0.6921680186879999,0.07210083528
VELA01_a0.490_cam17,24.530706187180225,0.2885538007171391,0.528174283536,0.07335753938
VELA01_a0.500_cam17,24.409759285994657,0.24017902946558964,0.76979637525,0.07331394050000001
