id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam12,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam12,25.09906631165008,0.4261183674622248,0.172037437047,0.07320742002
VELA01_a0.380_cam12,nan,nan,0.0,0.073156608
VELA01_a0.390_cam12,24.789727198773413,0.33300291592275877,0.223378595956,0.07323888392
VELA01_a0.400_cam12,nan,nan,0.0,0.07345204808
VELA01_a0.410_cam12,24.922053106738666,0.3724836834343695,0.29272860993600003,0.07227866912000001
VELA01_a0.420_cam12,24.653899507546722,0.2979664289788824,0.625531945392,0.07273627272
VELA01_a0.430_cam12,24.625980970040587,0.2874044679498771,0.685485343675,0.07331394050000001
VELA01_a0.440_cam12,24.84362684988801,0.3688880154599223,0.19942816608,0.07251933312
VELA01_a0.450_cam12,24.476800382372623,0.24365596116271468,0.883812398724,0.07334542728
VELA01_a0.460_cam12,24.853381152138418,0.3514828318144655,0.120106411953,0.07279176482
VELA01_a0.470_cam12,24.829454344262167,0.36896125004412705,0.340139349304,0.07237007432
VELA01_a0.480_cam12,24.695808778420258,0.29279843710320574,0.803924313372,0.07210083528
VELA01_a0.490_cam12,24.69706465976721,0.3118944573602532,0.539177914443,0.07335753938
VELA01_a0.500_cam12,24.658367070006918,0.32342355256615085,0.7917905574,0.07331394050000001
