id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam01,25.091474914759655,0.4022689249683655,0.102754826748,0.07339630482000001
VELA01_a0.370_cam01,nan,nan,0.0,0.07320742002
VELA01_a0.380_cam01,25.000438109371544,0.3838654684918223,0.0804722688,0.073156608
VELA01_a0.390_cam01,24.709647411003377,0.30893577568662267,0.14647776784,0.07323888392
VELA01_a0.400_cam01,nan,nan,0.0,0.07345204808
VELA01_a0.410_cam01,24.93346054696199,0.3866823468285939,0.23851960809600004,0.07227866912000001
VELA01_a0.420_cam01,24.37640406237902,0.22813414748323146,0.5091539090399999,0.07273627272
VELA01_a0.430_cam01,24.68320545733835,0.29631365884564725,0.7624649812000001,0.07331394050000001
VELA01_a0.440_cam01,24.92617655504701,0.37821718421453626,0.177672366144,0.07251933312
VELA01_a0.450_cam01,24.32161240095953,0.21006114333939133,0.718785187344,0.07334542728
VELA01_a0.460_cam01,25.0152878493569,0.40303117236076075,0.127385588435,0.07279176482
VELA01_a0.470_cam01,24.418671317650812,0.23530375846473164,0.582579098276,0.07237007432
VELA01_a0.480_cam01,24.633462369314646,0.3002696397648815,0.48668063813999995,0.07210083528
VELA01_a0.490_cam01,24.38639654393088,0.24147773460678032,0.594196068978,0.07335753938
VELA01_a0.500_cam01,24.571486911649625,0.26394222816772483,0.7074795258250001,0.07331394050000001
