id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam02,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam02,25.876852935091947,0.3631887028253668,0.274527825075,0.07320742002
VELA01_a0.380_cam02,nan,nan,0.0,0.073156608
VELA01_a0.390_cam02,25.89182121200174,0.3620568492465522,0.688445508848,0.07323888392
VELA01_a0.400_cam02,25.452752797296895,0.2493115596426507,0.35624243318800003,0.07345204808
VELA01_a0.410_cam02,25.014512437559652,0.15873811396800724,0.9974456338560002,0.07227866912000001
VELA01_a0.420_cam02,25.045414823591983,0.1670173105564637,1.258337518056,0.07273627272
VELA01_a0.430_cam02,25.346563484925912,0.23747059570565984,1.836514209525,0.07331394050000001
VELA01_a0.440_cam02,25.586325641823326,0.2950964353887755,1.109545796736,0.07251933312
VELA01_a0.450_cam02,25.049477075950342,0.1880898384558534,1.99866289338,0.07334542728
VELA01_a0.460_cam02,25.442589006662345,0.26036172317546996,0.782511471815,0.07279176482
VELA01_a0.470_cam02,24.923126883018124,0.1581319342214137,1.37503141208,0.07237007432
VELA01_a0.480_cam02,25.211732563902274,0.2047332775417914,1.827756174348,0.07210083528
VELA01_a0.490_cam02,25.157976781478183,0.1951729634854889,2.145708026865,0.07335753938
VELA01_a0.500_cam02,24.90236822844644,0.1589330957788885,2.1774240328500003,0.07331394050000001
