id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam03,25.821716369364562,0.34941859441018874,0.253217251629,0.07339630482000001
VELA01_a0.370_cam03,25.865768884124165,0.3425332906176734,0.32943339009,0.07320742002
VELA01_a0.380_cam03,25.23313521072837,0.18698194962228434,0.5742793728,0.073156608
VELA01_a0.390_cam03,25.778178363134945,0.3205998374235319,0.831261332492,0.07323888392
VELA01_a0.400_cam03,25.793395256245603,0.34188477389003474,0.198320529816,0.07345204808
VELA01_a0.410_cam03,25.468494126259,0.24346560871894002,0.8492743621600001,0.07227866912000001
VELA01_a0.420_cam03,24.837801753793833,0.13201567909204182,0.9528451726319999,0.07273627272
VELA01_a0.430_cam03,25.333220092118747,0.22172962498545665,1.5249299624000001,0.07331394050000001
VELA01_a0.440_cam03,25.60091110271548,0.28685719534516146,1.029774530304,0.07251933312
VELA01_a0.450_cam03,24.713162991377686,0.13005944625877722,1.217534092848,0.07334542728
VELA01_a0.460_cam03,25.499862610340745,0.25744578089076364,0.9899680015519999,0.07279176482
VELA01_a0.470_cam03,24.75463878757581,0.14131001917535582,0.966140492172,0.07237007432
VELA01_a0.480_cam03,25.454455153177587,0.2533255487977557,1.503302415588,0.07210083528
VELA01_a0.490_cam03,24.943869502516016,0.15822195547917345,1.408464756096,0.07335753938
VELA01_a0.500_cam03,24.969388708759766,0.15795526028934914,1.887833967875,0.07331394050000001
