id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam00,25.780579463515714,0.330610595057134,0.32661355644900003,0.07339630482000001
VELA01_a0.370_cam00,25.726105566924502,0.303258374106644,0.237924115065,0.07320742002
VELA01_a0.380_cam00,25.804975881089288,0.34537307644067483,0.3584673792,0.073156608
VELA01_a0.390_cam00,25.936117023331022,0.37633696897497687,0.721403006612,0.07323888392
VELA01_a0.400_cam00,25.523504750532602,0.2556126373429683,0.42234927646000003,0.07345204808
VELA01_a0.410_cam00,25.150924368996446,0.19424349610170746,0.7589260257600001,0.07227866912000001
VELA01_a0.420_cam00,24.874875162252852,0.14963094253226938,1.203785313516,0.07273627272
VELA01_a0.430_cam00,25.20715689591193,0.20946533967954947,1.8475113006000001,0.07331394050000001
VELA01_a0.440_cam00,25.537174926847584,0.27975754634840644,0.891987797376,0.07251933312
VELA01_a0.450_cam00,25.074906061646395,0.17873258759992022,2.079342863388,0.07334542728
VELA01_a0.460_cam00,25.37079066138207,0.2434657087008844,0.742476001164,0.07279176482
VELA01_a0.470_cam00,24.958960845595616,0.16287306907922894,1.4510199901160001,0.07237007432
VELA01_a0.480_cam00,25.12592986295233,0.19517083676559646,1.8097309655279998,0.07210083528
VELA01_a0.490_cam00,25.087091246526764,0.2005605762899783,1.859613623283,0.07335753938
VELA01_a0.500_cam00,24.970309243908606,0.1633815574928315,2.3717059751750003,0.07331394050000001
