id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam18,25.670391585644825,0.3121019595923078,0.172481316327,0.07339630482000001
VELA01_a0.370_cam18,25.80016572920314,0.33044155045053575,0.384338955105,0.07320742002
VELA01_a0.380_cam18,25.596891762348136,0.287100418847043,0.3218890752,0.073156608
VELA01_a0.390_cam18,25.66024913681903,0.29111882319826127,0.937457714176,0.07323888392
VELA01_a0.400_cam18,25.674731032180397,0.29279944117045803,0.774919107244,0.07345204808
VELA01_a0.410_cam18,25.578541986619797,0.27290024860142065,0.9938317004000001,0.07227866912000001
VELA01_a0.420_cam18,25.048271501000432,0.17635911508081484,1.141959481704,0.07273627272
VELA01_a0.430_cam18,25.12660244293356,0.17878336326135072,1.191351533125,0.07331394050000001
VELA01_a0.440_cam18,25.764654662833998,0.33145227970176105,0.9971408304,0.07251933312
VELA01_a0.450_cam18,24.91387607768192,0.15597840476479474,1.892312023824,0.07334542728
VELA01_a0.460_cam18,25.470421635346668,0.2491977095576792,1.0736785310949999,0.07279176482
VELA01_a0.470_cam18,24.909544156207907,0.14287506083689544,1.277331811748,0.07237007432
VELA01_a0.480_cam18,25.317070769454066,0.2265836203534568,1.0058066521559998,0.07210083528
VELA01_a0.490_cam18,25.347988473363902,0.24339651322116299,1.98065356326,0.07335753938
VELA01_a0.500_cam18,25.010843047470242,0.17208517535462584,1.6019095999250001,0.07331394050000001
