id,sb,dsb,area_arcsec2,area_thresh_arcsec2
VELA01_a0.360_cam04,nan,nan,0.0,0.07339630482000001
VELA01_a0.370_cam04,25.878200045031214,0.36204001693451565,0.241584486066,0.07320742002
VELA01_a0.380_cam04,25.831813285800475,0.3474301982511628,0.27433728,0.073156608
VELA01_a0.390_cam04,25.486807292886766,0.25858858003662427,0.955767435156,0.07323888392
VELA01_a0.400_cam04,25.59739535754802,0.2875199358466515,0.337879421168,0.07345204808
VELA01_a0.410_cam04,25.641486161156944,0.2897429116540134,0.6974891570080001,0.07227866912000001
VELA01_a0.420_cam04,24.867852275029666,0.14145762172297172,0.9710292408119999,0.07273627272
VELA01_a0.430_cam04,25.10452038764234,0.18314161501870346,1.4222904457,0.07331394050000001
VELA01_a0.440_cam04,25.624530169141817,0.28921386705765606,1.06966016352,0.07251933312
VELA01_a0.450_cam04,24.962084148759605,0.1599128536822506,1.661273927892,0.07334542728
VELA01_a0.460_cam04,25.673144629529556,0.2908152511485775,1.281135060832,0.07279176482
VELA01_a0.470_cam04,24.94339811519325,0.15218000709615928,1.327990863772,0.07237007432
VELA01_a0.480_cam04,25.16233814846749,0.19091421291235727,1.312235202096,0.07210083528
VELA01_a0.490_cam04,25.058317937139602,0.1807751352449105,1.749577314213,0.07335753938
VELA01_a0.500_cam04,25.148260537195952,0.20223101566133944,2.1261042745000003,0.07331394050000001
